group,total_sample,sample_2018_no,sample_2017_no,two_sided_p_value,two_sided_t_statistic,two_sided_CI,Act_per_2018_Mean,Act_per_2017_Mean,two_sided_des,greater_p_value,greater_t_statistic,greater_CI,premium_2018_Mean,premium_2017_Mean,greater_des,y_2017,y_2018,y_score,not_equal_sig,greater_sig
M_E1_Very Good,554,176,378,0.0,66.42,"(4.228434479453703, 4.486889411520547)",6.96,2.61,Two-Sample Welch's t-test,0.0,4.79,"(inf, 8855.716097150143)",9641.34,3369.96,Two-Sample Welch's t-test,10.682326481221054,10.147651127118113,-0.5346753541029412,True,True
M_A1_Normal,542,49,493,0.0,58.44,"(4.828213923654337, 5.17062578342342)",11.5,6.5,Two-Sample Welch's t-test,0.0,7.65,"(inf, 10779.895604738482)",14112.24,5574.04,Two-Sample Welch's t-test,9.571577847439915,8.562407132243685,-1.0091707151962308,True,True
F_E1_Excellent,508,508,0,,,,,,,,,,,,,,,,,
F_A1_Normal,483,34,449,0.0,52.34,"(4.878136212924561, 5.270237033764268)",11.64,6.56,Two-Sample Welch's t-test,0.0,4.66,"(inf, 10193.817327275607)",12573.53,5475.5,Two-Sample Welch's t-test,8.805673454037501,6.854256854256854,-1.9514165997806463,True,True
F_A1_Good,417,273,144,0.0,74.71,"(4.012715196762511, 4.229881028519082)",9.15,5.03,Two-Sample Welch's t-test,0.0,4.14,"(inf, 3178.3649825417638)",7791.21,5635.42,Two-Sample Welch's t-test,3.923132704858593,10.306730629451955,6.383597924593362,True,True
F_E1_Good,398,198,200,0.0,105.19,"(5.3237955661219445, 5.526650889545863)",9.56,4.14,Two-Sample Welch's t-test,0.0,12.31,"(inf, 13455.235998552947)",13905.38,2308.05,Two-Sample Welch's t-test,3.38561635622132,8.188768488202305,4.803152131980984,True,True
M_A1_Risk,383,42,341,0.0,75.43,"(4.916985733215532, 5.185836195861833)",13.4,8.35,Two-Sample Welch's t-test,0.0,6.87,"(inf, 8642.290988119383)",12607.14,5925.22,Two-Sample Welch's t-test,7.336201731931811,4.445283969273391,-2.8909177626584204,True,True
M_A1_Excellent,363,363,0,,,,,,,,,,,,,,,,,
F_A1_Risk,353,27,326,0.0,63.43,"(4.750082171870605, 5.065613332125587)",13.22,8.31,Two-Sample Welch's t-test,0.0,6.27,"(inf, 15427.146353249162)",17611.11,5990.8,Two-Sample Welch's t-test,7.229718474096285,4.328235936646641,-2.9014825374496436,True,True
F_A1_Very Good,347,290,57,0.0,55.87,"(4.708330069427823, 5.0552334574323945)",7.33,2.45,Two-Sample Welch's t-test,0.0,3.55,"(inf, 2587.8404819231673)",7189.66,5526.32,Two-Sample Welch's t-test,2.2537025112685125,6.583621465447828,4.329918954179315,True,True
F_A1_Excellent,303,303,0,,,,,,,,,,,,,,,,,
M_A2_Very Risk,298,254,44,0.0,43.08,"(7.986080990128273, 8.750980375131642)",17.84,9.47,Two-Sample Welch's t-test,1.0,-3.69,"(inf, -3645.5154294247304)",12617.13,20650.57,Two-Sample Welch's t-test,2.774628694447307,4.845715063335639,2.071086368888332,True,False
M_A1_Very Risk,295,42,253,0.0,26.01,"(4.965584534841464, 5.801178432829798)",14.91,9.53,Two-Sample Welch's t-test,0.0,4.29,"(inf, 9267.894182781354)",12464.29,6160.08,Two-Sample Welch's t-test,14.002695417789756,6.728359359938308,-7.27433605785145,True,True
F_A1_Very Risk,283,24,259,0.0,10.89,"(5.56157200725596, 8.17032559664928)",16.39,9.52,Two-Sample Welch's t-test,0.001,3.51,"(inf, 12411.8117872554)",13875.0,6063.71,Two-Sample Welch's t-test,14.181227143437628,3.821656050955414,-10.359571092482215,True,True
F_E1_Very Good,275,128,147,0.0,50.65,"(4.39200989233472, 4.747908398270251)",7.02,2.45,Two-Sample Welch's t-test,0.0,7.5,"(inf, 7115.9425176752275)",9315.35,3684.08,Two-Sample Welch's t-test,5.501276886226085,6.528412898647849,1.0271360124217643,True,True
F_E1_Normal,269,249,20,0.0,30.2,"(4.52712213053028, 5.196134731558228)",11.57,6.71,Two-Sample Welch's t-test,0.0,12.72,"(inf, 16005.272029836075)",17863.07,4005.75,Two-Sample Welch's t-test,0.2806972180440854,7.437514265433631,7.156817047389547,True,True
F_A2_Very Risk,268,215,53,0.0,40.04,"(8.480957882247402, 9.359057525776638)",18.42,9.5,Two-Sample Welch's t-test,0.998,-2.96,"(inf, -1481.0534278650293)",12690.7,17264.15,Two-Sample Welch's t-test,2.272219325039112,3.5558075094197625,1.2835881843806505,True,False
M_E1_Normal,239,185,54,0.0,55.86,"(4.926991413745662, 5.290355093893516)",11.57,6.46,Two-Sample Welch's t-test,0.0,13.4,"(inf, 15750.966838502947)",17085.16,3354.44,Two-Sample Welch's t-test,0.7239751728553674,6.530531412823974,5.806556239968607,True,True
F_E1_Risk,221,203,18,0.0,48.29,"(4.632168803703612, 5.049906418733771)",13.3,8.46,Two-Sample Welch's t-test,0.0,7.61,"(inf, 21075.550883438624)",23169.09,6481.67,Two-Sample Welch's t-test,0.2228664789675133,6.4150511825151675,6.192184703547654,True,True
M_E1_Risk,203,165,38,0.0,67.71,"(4.8491950546839835, 5.144578545219856)",13.31,8.31,Two-Sample Welch's t-test,0.0,8.7,"(inf, 18102.48554995984)",21369.82,6611.45,Two-Sample Welch's t-test,0.6299408647667519,6.931155791192547,6.3012149264257955,True,True
M_C1_Risk,189,55,134,0.0,76.68,"(4.881364012262569, 5.1404948414620755)",13.32,8.31,Two-Sample Welch's t-test,0.001,3.11,"(inf, 8801.850768644734)",18255.58,12887.9,Two-Sample Welch's t-test,14.382999760641182,14.763205886361822,0.38020612572063905,True,True
M_C1_Normal,185,56,129,0.0,51.59,"(4.641456932865977, 5.013058929816045)",11.51,6.69,Two-Sample Welch's t-test,0.013,2.26,"(inf, 4549.90390254958)",13003.2,10582.69,Two-Sample Welch's t-test,14.35504721654458,9.588939717382805,-4.766107499161776,True,True
F_E1_Very Risk,156,147,9,0.0,47.87,"(4.919859612608525, 5.395118868590126)",14.65,9.49,Two-Sample Welch's t-test,0.0,8.49,"(inf, 29362.73296195724)",31451.12,7668.33,Two-Sample Welch's t-test,0.100762585084816,7.157814409728392,7.057051824643576,True,True
M_E1_Very Risk,150,115,35,0.0,65.33,"(4.968257564109437, 5.278373975955616)",14.64,9.52,Two-Sample Welch's t-test,0.0,7.62,"(inf, 28091.608276683506)",29577.52,7277.57,Two-Sample Welch's t-test,0.513381135231079,6.806258993280815,6.292877858049735,True,True
F_C1_Excellent,144,144,0,,,,,,,,,,,,,,,,,
F_C1_Risk,141,25,116,0.0,56.19,"(4.735375598058521, 5.089612142644896)",13.29,8.38,Two-Sample Welch's t-test,0.557,-0.14,"(inf, 2107.68459162085)",11820.8,11984.42,Two-Sample Welch's t-test,17.68448366377737,9.558696288533413,-8.12578737524396,True,False
M_A2_Risk,134,66,68,0.0,68.45,"(4.8447341922610825, 5.133086746473065)",13.41,8.42,Two-Sample Welch's t-test,0.0,3.58,"(inf, 10265.404689266947)",20164.77,13560.66,Two-Sample Welch's t-test,4.153926719259422,3.4259732988387017,-0.7279534204207196,True,True
M_A2_Normal,130,82,48,0.0,46.82,"(4.692988675699407, 5.1085870387538925)",11.55,6.65,Two-Sample Welch's t-test,0.004,2.72,"(inf, 3719.5437054102904)",13646.34,11492.19,Two-Sample Welch's t-test,4.009157559074432,4.22632958005807,0.21717202098363725,True,True
F_A2_Normal,128,78,50,0.0,44.56,"(4.677892489653627, 5.113839799059927)",11.69,6.79,Two-Sample Welch's t-test,0.002,2.92,"(inf, 6436.861195874836)",14927.88,11100.0,Two-Sample Welch's t-test,3.1880062036877472,3.557149239881314,0.3691430361935665,True,True
M_C1_Very Risk,126,24,102,0.0,20.17,"(4.840971124075516, 5.945830114647702)",14.91,9.51,Two-Sample Welch's t-test,0.002,3.18,"(inf, 15185.270830241709)",23974.17,14713.22,Two-Sample Welch's t-test,11.589025689639648,10.1906446488666,-1.3983810407730473,True,True
F_A2_Risk,126,56,70,0.0,72.65,"(4.8588094979260985, 5.131060762265272)",13.39,8.39,Two-Sample Welch's t-test,0.01,2.37,"(inf, 7975.113075137704)",18194.2,13858.93,Two-Sample Welch's t-test,3.238972843710483,2.108571650304606,-1.130401193405877,True,True
M_C1_Good,125,100,25,0.0,46.57,"(4.0834214687622845, 4.44833838625411)",9.38,5.12,Two-Sample Welch's t-test,0.007,2.6,"(inf, 7642.746429210618)",13143.15,8847.64,Two-Sample Welch's t-test,3.904818816625813,12.203493225156198,8.298674408530385,True,True
M_C1_Excellent,113,113,0,,,,,,,,,,,,,,,,,
F_C1_Very Risk,97,19,78,0.0,32.27,"(4.710986866965405, 5.3504917692964655)",14.62,9.59,Two-Sample Welch's t-test,0.002,3.2,"(inf, 7370.585676204344)",14229.26,9739.91,Two-Sample Welch's t-test,10.750726655742065,10.918868970018302,0.16814231427623727,True,True
F_C1_Normal,95,34,61,0.0,38.98,"(4.704610220289476, 5.212027170495141)",11.72,6.76,Two-Sample Welch's t-test,0.07,1.49,"(inf, 6475.176596960223)",14897.12,12120.57,Two-Sample Welch's t-test,12.835413732055107,15.456634165648689,2.6212204335935825,True,False
M_C1_Very Good,73,69,4,0.0,14.96,"(4.503606406237671, 6.70658131195535)",7.47,1.87,Two-Sample Welch's t-test,0.0,8.76,"(inf, 14642.819276252449)",13792.23,1916.25,Two-Sample Welch's t-test,0.09183031291673321,12.115155490924238,12.023325178007504,True,True
M_A2_Good,71,55,16,0.0,25.34,"(4.340381939325022, 5.106642347964462)",9.45,4.73,Two-Sample Welch's t-test,0.048,1.7,"(inf, 9234.998003361881)",15579.55,11343.75,Two-Sample Welch's t-test,3.9330407931090523,5.520123689423588,1.5870828963145358,True,True
F_A2_Good,61,50,11,0.0,23.83,"(4.023033984632245, 4.806605718878539)",9.53,5.12,Two-Sample Welch's t-test,0.006,2.61,"(inf, 2368.0654897788186)",11805.0,10465.91,Two-Sample Welch's t-test,2.480006462557557,3.1000118170717297,0.6200053545141724,True,True
M_A2_Very Good,39,35,4,0.0,24.9,"(3.717809728826613, 4.3812122194800756)",7.12,3.07,Two-Sample Welch's t-test,0.417,0.21,"(inf, 1609.4783875187945)",11775.0,11625.0,Two-Sample Welch's t-test,2.8304040173476377,3.5717767883259124,0.7413727709782748,True,False
M_A2_Excellent,37,37,0,,,,,,,,,,,,,,,,,
F_C1_Good,37,20,17,0.0,38.32,"(4.0530444462087125, 4.514576586622821)",9.47,5.18,Two-Sample Welch's t-test,0.0,4.32,"(inf, 15838.609288954221)",15004.8,4228.71,Two-Sample Welch's t-test,1.176406670668317,8.160719088315059,6.984312417646741,True,True
F_A2_Excellent,29,29,0,,,,,,,,,,,,,,,,,
F_A2_Very Good,28,28,0,,,,,,,,,,,,,,,,,
F_C1_Very Good,24,21,3,0.0,19.33,"(3.6937424873911953, 4.619811554919738)",6.64,2.48,Two-Sample Welch's t-test,0.0,4.73,"(inf, 16818.85430142907)",13518.62,1829.67,Two-Sample Welch's t-test,0.06905936589184467,5.753437428117752,5.684378062225908,True,True
M_H1_Very Good,14,0,14,,,,,,,,,,,,,,,,,
F_H1_Very Good,1,0,1,,,,,,,,,,,,,,,,,
F_H1_Good,1,0,1,,,,,,,,,,,,,,,,,
F_H2_Normal,1,0,1,,,,,,,,,,,,,,,,,
F_H2_Very Risk,1,0,1,,,,,,,,,,,,,,,,,
M_H1_Good,1,0,1,,,,,,,,,,,,,,,,,
M_H2_Normal,1,0,1,,,,,,,,,,,,,,,,,
"01 Single_1-60,000_E1",1271,654,617,0.0,9.63,"(1.0367994282686697, 1.5673795636925538)",5.92,4.62,Two-Sample Welch's t-test,0.0,8.97,"(inf, 625.9328798788414)",2733.07,2219.47,Two-Sample Welch's t-test,12.000399601450134,14.48246358176086,2.4820639803107265,True,True
"01 Single_1-60,000_A1",1094,756,338,0.853,0.19,"(-0.12302665447856653, 0.14876943835475998)",8.88,8.87,Two-Sample Welch's t-test,,,"(inf, nan)",4500.0,4500.0,Two-Sample Welch's t-test,17.201017811704837,17.06546275395034,-0.13555505775449672,False,
"01 Single_60,001-88,000_E1",674,401,273,0.0,12.07,"(2.018211349024875, 2.802458112671007)",6.21,3.8,Two-Sample Welch's t-test,0.0,12.25,"(inf, 2125.7747961145537)",4431.55,2599.56,Two-Sample Welch's t-test,8.132046057301775,14.845120545336075,6.7130744880343,True,True
"01 Single_60,001-88,000_A1",625,321,304,0.0,11.76,"(1.7717123245079964, 2.482840303935264)",8.59,6.47,Two-Sample Welch's t-test,0.0,10.95,"(inf, 1545.45183807256)",5953.27,4643.09,Two-Sample Welch's t-test,15.594961882664899,13.738811603580286,-1.8561502790846118,True,True
"02 Maried_60,001-88,000_A1",623,32,591,0.767,0.3,"(-0.8308461197487071, 1.1170581575089047)",7.35,7.21,Two-Sample Welch's t-test,0.114,1.23,"(inf, 1229.6360983475338)",5625.0,5162.44,Two-Sample Welch's t-test,16.291549859831797,10.899182561307901,-5.3923672985238955,False,False
"01 Single_88,001-130,0000_A1",349,194,155,0.0,3.56,"(0.41192272498887283, 1.42926359334078)",7.3,6.38,Two-Sample Welch's t-test,0.0,3.93,"(inf, 1683.3563545772477)",7963.92,6841.94,Two-Sample Welch's t-test,6.25221082419526,7.331482667805537,1.079271843610277,True,True
"02 Maried_88,001-130,0000_A1",348,106,242,0.0,-8.92,"(-2.5330074051061047, -1.6149107833124905)",5.09,7.17,Two-Sample Welch's t-test,1.0,-7.29,"(inf, -1213.2947220156736)",5533.02,7196.28,Two-Sample Welch's t-test,13.208191126279864,7.84195748094665,-5.366233645333214,True,False
"01 Single_88,001-130,0000_E1",279,189,90,0.0,11.06,"(3.299698582436932, 4.728928362156582)",6.97,2.95,Two-Sample Welch's t-test,0.0,10.83,"(inf, 5238.569166553146)",7541.83,3109.0,Two-Sample Welch's t-test,3.2784004133589457,9.736392902444473,6.457992489085526,True,True
"01 Single_130,000-190,000_E1",259,184,75,0.0,9.37,"(2.9219616704485847, 4.476370617488083)",7.09,3.39,Two-Sample Welch's t-test,0.0,8.96,"(inf, 7014.044218178031)",11153.64,5403.6,Two-Sample Welch's t-test,2.918804346769254,9.787507404047831,6.868703057278578,True,True
"02 Maried_1-60,000_A1",249,5,244,0.709,-0.4,"(-1.9549148991657712, 1.4601628305781094)",8.47,8.71,Two-Sample Welch's t-test,,,"(inf, nan)",4500.0,4500.0,Two-Sample Welch's t-test,18.286285286035472,8.571428571428571,-9.714856714606901,False,
"01 Single_130,000-190,000_A1",248,168,80,0.0,3.73,"(0.5963710353660586, 1.9322047100724915)",6.86,5.6,Two-Sample Welch's t-test,0.0,3.41,"(inf, 2947.5287623723893)",10812.5,8943.75,Two-Sample Welch's t-test,4.120238403731537,7.701602645637243,3.581364241905706,True,True
"02 Maried_60,001-88,000_A2",233,233,0,,,,,,,,,,,,,,,,,
"02 Maried_88,001-130,0000_A2",233,158,75,0.0,14.36,"(2.0516434887215933, 2.704099359708602)",11.15,8.77,Two-Sample Welch's t-test,0.0,8.79,"(inf, 1660.709432001535)",11551.42,10195.0,Two-Sample Welch's t-test,9.205417607223476,7.147367648138629,-2.058049959084847,True,True
"02 Maried_88,001-130,0000_C1",220,99,121,0.0,6.19,"(1.418433137976776, 2.753871748580477)",10.2,8.11,Two-Sample Welch's t-test,0.0,6.69,"(inf, 3312.94674644084)",10898.87,8342.53,Two-Sample Welch's t-test,15.938259505797525,13.347854905347937,-2.590404600449589,True,True
"00 NA_1-60,000_A1",207,69,138,0.516,-0.65,"(-0.2744024734965479, 0.13842882597639494)",8.72,8.79,Two-Sample Welch's t-test,,,"(inf, nan)",4500.0,4500.0,Two-Sample Welch's t-test,16.626506024096386,18.30238726790451,1.675881243808125,False,
"00 NA_60,001-88,000_A1",206,43,163,0.0,4.24,"(1.0275635594875032, 2.8892219508394854)",8.4,6.44,Two-Sample Welch's t-test,0.0,4.5,"(inf, 2139.94715480588)",6069.77,4592.02,Two-Sample Welch's t-test,16.38214051214708,10.794044665012407,-5.588095847134671,True,True
"01 Single_190,001-300,0000_E1",205,154,51,0.0,10.7,"(3.853166823495543, 5.59371848748518)",7.93,3.2,Two-Sample Welch's t-test,0.0,10.29,"(inf, 13189.530351982154)",18516.82,7449.12,Two-Sample Welch's t-test,1.6742024616930422,8.473736924848216,6.799534463155174,True,True
"02 Maried_60,001-88,000_C1",181,88,93,0.0,5.81,"(1.230187250192353, 2.5040576442295137)",10.55,8.68,Two-Sample Welch's t-test,0.0,5.1,"(inf, 1754.4590200916296)",7907.55,6644.24,Two-Sample Welch's t-test,19.27687314301687,12.489973311823405,-6.786899831193464,True,True
"02 Maried_60,001-88,000_E1",177,166,11,0.0,6.85,"(2.3805757692130918, 4.556713236711646)",11.15,7.68,Two-Sample Welch's t-test,0.0,6.05,"(inf, 3556.397128982828)",8191.17,5567.73,Two-Sample Welch's t-test,0.9916114961846152,11.770762997974343,10.779151501789727,True,True
"00 NA_130,000-190,000_E1",177,139,38,0.0,15.57,"(5.295214902942035, 6.8347528469457695)",8.53,2.47,Two-Sample Welch's t-test,0.0,15.5,"(inf, 10738.706517028435)",13478.85,3954.47,Two-Sample Welch's t-test,1.252511461767644,8.792452670806753,7.539941209039109,True,True
"01 Single_190,001-300,0000_A1",171,107,64,0.542,0.61,"(-0.6330900793462371, 1.2000325101092402)",5.79,5.5,Two-Sample Welch's t-test,0.305,0.51,"(inf, 2669.878514954465)",13135.51,12585.94,Two-Sample Welch's t-test,3.626908010266108,4.750316856780735,1.1234088465146266,False,False
"00 NA_190,001-300,0000_E1",153,107,46,0.0,14.81,"(5.543846530423858, 7.256403754230236)",8.64,2.24,Two-Sample Welch's t-test,0.0,14.06,"(inf, 17249.028830688443)",20530.93,5412.72,Two-Sample Welch's t-test,1.1923275564216813,6.160559697537189,4.968232141115508,True,True
"02 Maried_88,001-130,0000_E1",149,149,0,,,,,,,,,,,,,,,,,
"00 NA_130,000-190,000_A1",148,107,41,0.0,4.03,"(0.8294236728885049, 2.4342046348042166)",5.9,4.26,Two-Sample Welch's t-test,0.0,4.22,"(inf, 3707.771378596328)",9000.0,6475.61,Two-Sample Welch's t-test,3.067059435106567,5.380940407342218,2.3138809722356504,True,True
"00 NA_88,001-130,0000_A1",135,53,82,0.256,-1.14,"(-1.498061686943717, 0.40435634395064324)",6.65,7.2,Two-Sample Welch's t-test,0.746,-0.66,"(inf, 675.6644678965237)",7216.98,7554.88,Two-Sample Welch's t-test,8.817250213492741,4.949534161490683,-3.8677160520020584,False,False
"02 Maried_130,000-190,000_A2",128,42,86,0.003,3.14,"(0.5331957082594828, 2.4332000408171814)",8.94,7.46,Two-Sample Welch's t-test,0.0,3.63,"(inf, 3958.3074252654233)",13839.29,11293.6,Two-Sample Welch's t-test,8.615241326547583,3.4961880272477104,-5.119053299299873,True,True
"00 NA_1-60,000_E1",118,73,45,0.0,6.77,"(2.3447606044580196, 4.295705344886305)",7.61,4.29,Two-Sample Welch's t-test,0.0,7.54,"(inf, 2181.6134134853833)",3715.48,1990.0,Two-Sample Welch's t-test,8.334962164577108,17.592574575314742,9.257612410737634,True,True
"02 Maried_130,000-190,000_C1",116,61,55,0.002,3.16,"(0.5576877128847844, 2.4686528218555077)",9.53,8.02,Two-Sample Welch's t-test,0.002,2.94,"(inf, 4029.4484174884924)",15030.92,12626.82,Two-Sample Welch's t-test,11.274799566785338,12.162467794304312,0.8876682275189742,True,True
"02 Maried_1-60,000_E1",113,100,13,0.0,6.08,"(2.6328212533830904, 5.454526906245045)",10.34,6.3,Two-Sample Welch's t-test,0.0,6.88,"(inf, 2733.173626108499)",5184.3,3088.85,Two-Sample Welch's t-test,1.5569656327608368,11.892341995155252,10.335376362394415,True,True
"02 Maried_190,001-300,0000_E1",112,109,3,0.07,3.36,"(-0.7925767834952246, 9.23261309384892)",11.9,7.68,Two-Sample Welch's t-test,0.017,4.61,"(inf, 21854.252018641015)",28066.65,16080.0,Two-Sample Welch's t-test,0.18341926358534472,7.569437511342966,7.3860182477576215,False,True
"00 NA_88,001-130,0000_E1",107,80,27,0.0,12.6,"(5.552145764870685, 7.626633431612083)",8.81,2.22,Two-Sample Welch's t-test,0.0,12.32,"(inf, 8383.580631756055)",9604.88,2383.89,Two-Sample Welch's t-test,2.5028142807981477,12.78352161988825,10.280707339090101,True,True
"01 Single_300,001+_E1",107,85,22,0.0,8.89,"(3.5004907180596105, 5.514070379379866)",7.13,2.62,Two-Sample Welch's t-test,0.0,7.64,"(inf, 29197.81012382455)",33657.53,10486.36,Two-Sample Welch's t-test,0.5918819807342031,5.479432377163391,4.887550396429188,True,True
"02 Maried_300,001+_C1",106,57,49,0.0,-3.82,"(-3.0100299125614365, -0.9462526664180924)",5.83,7.81,Two-Sample Welch's t-test,0.995,-2.64,"(inf, -1620.5106208796324)",23931.53,30506.51,Two-Sample Welch's t-test,8.761725135257558,7.6465648064188905,-1.1151603288386687,True,False
"02 Maried_130,000-190,000_A1",104,67,37,0.063,1.88,"(-0.03359269053711089, 1.228561044515698)",3.8,3.2,Two-Sample Welch's t-test,0.054,1.62,"(inf, 1536.233211934313)",5798.51,5108.11,Two-Sample Welch's t-test,6.454918032786885,5.657492354740061,-0.7974256780468245,False,False
"00 NA_300,001+_E1",102,82,20,0.0,11.64,"(5.853997418588733, 8.263422830085098)",9.55,2.49,Two-Sample Welch's t-test,0.0,8.31,"(inf, 41040.977837556144)",43440.37,10314.75,Two-Sample Welch's t-test,0.45375766311999055,4.820670700774904,4.366913037654913,True,True
"02 Maried_190,001-300,0000_A1",102,61,41,0.962,0.05,"(-0.6386496655138557, 0.6698347650157049)",2.79,2.77,Two-Sample Welch's t-test,0.423,0.2,"(inf, 1682.4437293168476)",6590.16,6439.02,Two-Sample Welch's t-test,7.025948103792415,5.789587383884208,-1.236360719908207,False,False
"02 Maried_300,001+_E1",101,101,0,,,,,,,,,,,,,,,,,
"02 Maried_130,000-190,000_E1",99,94,5,0.009,4.42,"(2.325996820933857, 9.41298268212682)",11.93,6.06,Two-Sample Welch's t-test,0.003,4.83,"(inf, 15103.559877497566)",18796.91,9039.0,Two-Sample Welch's t-test,0.3666279717795024,8.07935455152154,7.712726579742038,True,True
"01 Single_300,001+_A1",95,69,26,0.111,1.61,"(-0.19756047665213528, 1.8696270787082123)",4.7,3.86,Two-Sample Welch's t-test,0.02,2.09,"(inf, 10049.003179097748)",21586.96,16442.31,Two-Sample Welch's t-test,1.5946732318710835,4.337191526534178,2.742518294663095,False,True
"00 NA_190,001-300,0000_A1",90,61,29,0.169,1.39,"(-0.412818183912822, 2.313312975001993)",5.73,4.78,Two-Sample Welch's t-test,0.08,1.42,"(inf, 5799.288277370919)",13426.23,11017.24,Two-Sample Welch's t-test,3.4404781133904057,5.001832172957127,1.5613540595667212,False,False
"02 Maried_190,001-300,0000_C1",89,48,41,0.074,-1.82,"(-2.50705350516204, 0.12106177424817322)",6.54,7.73,Two-Sample Welch's t-test,0.994,-2.59,"(inf, -919.9541728106956)",14963.92,18978.39,Two-Sample Welch's t-test,9.165931712975915,8.409204526163592,-0.756727186812324,False,False
"00 NA_60,001-88,000_E1",78,57,21,0.0,9.05,"(4.217874905223924, 6.5990502057025395)",8.58,3.18,Two-Sample Welch's t-test,0.0,8.77,"(inf, 5085.201252004912)",6383.42,2240.0,Two-Sample Welch's t-test,3.7258815701929473,14.386197979989682,10.660316409796735,True,True
"01 Single_1-60,000_C1",75,21,54,0.185,-1.36,"(-2.3032177814387245, 0.466547777132319)",5.46,6.37,Two-Sample Welch's t-test,0.554,-0.14,"(inf, 796.4929910368359)",2115.43,2172.98,Two-Sample Welch's t-test,20.265168523801957,11.96258058261839,-8.302587941183567,False,False
"02 Maried_1-60,000_A2",75,75,0,,,,,,,,,,,,,,,,,
"02 Maried_190,001-300,0000_A2",72,34,38,0.001,3.7,"(1.322558628205946, 4.4771261153252135)",9.72,6.82,Two-Sample Welch's t-test,0.001,3.3,"(inf, 10590.741691202891)",22908.09,16322.37,Two-Sample Welch's t-test,4.0089194822822245,2.927413671599718,-1.0815058106825062,True,True
"01 Single_88,001-130,0000_A2",71,49,22,0.0,6.45,"(1.169277093682234, 2.215501457780237)",10.24,8.55,Two-Sample Welch's t-test,0.0,4.31,"(inf, 1587.3353482660648)",10936.22,9852.27,Two-Sample Welch's t-test,4.718752551228671,5.628421757454015,0.9096692062253442,True,True
"00 NA_130,000-190,000_C1",71,36,35,0.376,-0.89,"(-1.8543157585876566, 0.7123305172832775)",7.4,7.97,Two-Sample Welch's t-test,0.742,-0.65,"(inf, 1411.7392743855876)",11978.06,12658.2,Two-Sample Welch's t-test,11.952207034864616,10.412214654707386,-1.5399923801572304,False,False
"02 Maried_1-60,000_C1",64,17,47,0.0,5.1,"(1.7858369861397034, 4.2683116964253465)",11.31,8.29,Two-Sample Welch's t-test,0.0,6.15,"(inf, 3129.286161900157)",6044.29,3704.91,Two-Sample Welch's t-test,16.29334019509228,13.336128106156375,-2.957212088935907,True,True
"00 NA_300,001+_A1",60,44,16,0.207,1.28,"(-0.5940169317050823, 2.6525235225913444)",4.05,3.02,Two-Sample Welch's t-test,0.018,2.15,"(inf, 13395.366553343227)",19022.73,12093.75,Two-Sample Welch's t-test,1.2177853299348627,3.831101956745623,2.6133166268107604,False,True
"00 NA_60,001-88,000_A2",60,60,0,,,,,,,,,,,,,,,,,
"01 Single_300,001+_C1",55,43,12,0.0,-8.81,"(-5.444932333939811, -3.391031397689222)",3.18,7.6,Two-Sample Welch's t-test,0.993,-2.6,"(inf, -2231.2327288596043)",18297.35,28537.75,Two-Sample Welch's t-test,4.024842031182292,6.22653236912693,2.2016903379446373,True,False
"00 NA_130,000-190,000_A2",55,15,40,0.014,2.77,"(0.45760681355474775, 3.49390838477883)",10.19,8.21,Two-Sample Welch's t-test,0.006,2.88,"(inf, 7587.519451240505)",16500.0,12150.0,Two-Sample Welch's t-test,5.113031127944136,1.7853278511144772,-3.3277032768296584,True,True
"00 NA_190,001-300,0000_C1",54,32,22,0.029,-2.28,"(-3.4522146100983204, -0.20193416035290346)",6.61,8.43,Two-Sample Welch's t-test,0.997,-2.92,"(inf, -1753.1223367401858)",15163.38,20829.36,Two-Sample Welch's t-test,8.051786308558038,10.606380204547934,2.5545938959898957,True,False
"01 Single_60,001-88,000_A2",52,52,0,,,,,,,,,,,,,,,,,
"01 Single_190,001-300,0000_A2",47,33,14,0.018,2.47,"(0.38324400220155863, 3.8080813516195855)",9.21,7.12,Two-Sample Welch's t-test,0.006,2.63,"(inf, 9048.243365149261)",21352.27,16232.14,Two-Sample Welch's t-test,1.694725655797304,3.0690578857964197,1.3743322299991156,True,True
"01 Single_190,001-300,0000_C1",47,40,7,0.023,-2.72,"(-5.622844104363588, -0.5304690966447678)",3.83,6.9,Two-Sample Welch's t-test,0.987,-2.63,"(inf, -1097.1331369449208)",9189.48,16914.14,Two-Sample Welch's t-test,4.565905585993041,10.692109290304153,6.126203704311112,True,False
"01 Single_60,001-88,000_C1",46,30,16,0.44,0.78,"(-0.9307988666557403, 2.101452825980081)",8.79,8.2,Two-Sample Welch's t-test,0.287,0.57,"(inf, 1507.358791968264)",6544.23,6214.38,Two-Sample Welch's t-test,15.813036252455131,22.163406395910663,6.35037014345553,False,False
"01 Single_130,000-190,000_A2",46,26,20,0.067,1.88,"(-0.08592191041488006, 2.381015241716282)",8.42,7.27,Two-Sample Welch's t-test,0.03,1.94,"(inf, 4749.534804982346)",13817.31,11493.75,Two-Sample Welch's t-test,4.012567912548275,3.2892703862660944,-0.7232975262821808,False,True
